item	genre
26750	Adventure
26750	Drama
26750	Western
5478	Action
5478	Comedy
5478	Horror
5478	Sci-Fi
2861	Comedy
2861	Drama
3705	Action
3705	Comedy
3705	Romance
6482	Comedy
7048	Action
7048	Adventure
7048	Comedy
7048	Crime
7017	Action
7017	Thriller
5611	Adventure
5611	War
6950	Adventure
6950	Thriller
6950	Western
4662	Comedy
4662	Crime
4066	Action
4066	Comedy
3177	Comedy
7102	Comedy
7102	Crime
7102	Drama
58627	Action
89047	Drama
93831	Comedy
6977	Action
6977	Crime
6977	Drama
2822	Adventure
2822	Romance
42	Action
42	Crime
42	Drama
79796	Action
79796	Adventure
79796	Drama
79796	Thriller
79796	War
423	Action
423	Thriller
90888	Action
90888	Drama
90888	Fantasy
1866	Action
1866	Comedy
1866	Crime
5553	Comedy
5553	Crime
5553	Romance
5553	Thriller
5309	Comedy
5309	Romance
798	Action
798	Adventure
798	Drama
798	Thriller
7379	Drama
7379	War
7379	Western
47254	Action
47254	Crime
47254	Drama
47254	Thriller
92008	Action
92008	Thriller
4498	Action
4498	Crime
4498	Thriller
4452	Comedy
102686	Comedy
7616	Mystery
7616	Thriller
62439	Comedy
62439	Romance
8591	Adventure
8591	Drama
8591	Sci-Fi
93297	Action
93297	Thriller
93297	War
7033	Comedy
7033	Romance
2249	Comedy
90345	Horror
90345	Mystery
90345	Sci-Fi
90345	Thriller
8334	Western
4770	Thriller
89087	Action
89087	Adventure
89087	Drama
89087	Thriller
1752	Action
1752	Crime
1752	Thriller
358	Drama
8268	Action
8268	Thriller
85022	Comedy
2561	Crime
2561	Thriller
2798	Children
2798	Comedy
227	Action
227	Thriller
4957	Crime
4957	Thriller
464	Action
464	Adventure
464	Crime
464	Thriller
89343	Horror
89343	Thriller
4614	Action
257	Mystery
257	Thriller
4042	Action
4042	Drama
4042	War
4042	Western
85796	Action
85796	Adventure
85796	Crime
85796	Thriller
82744	Action
82744	Crime
82744	Drama
61394	Comedy
74532	Action
74532	Comedy
74532	Crime
5843	Action
5843	Drama
1401	Drama
1858	Action
1858	Comedy
33036	Action
33036	Adventure
33036	Drama
33036	Thriller
59429	Comedy
85780	Animation
85780	Comedy
85780	Sci-Fi
6196	Action
6196	Crime
6196	Drama
6196	Thriller
7258	Comedy
7258	Crime
761	Action
761	Adventure
101739	Horror
6185	Action
6185	Crime
6185	Drama
6185	Thriller
7617	Comedy
7617	Western
74452	Horror
74452	Thriller
7354	Comedy
7354	Drama
7354	Romance
64231	Action
64231	Crime
64231	Drama
64231	Thriller
99910	Action
99910	Crime
99910	Thriller
4704	Adventure
4704	Comedy
99437	Comedy
99437	Fantasy
99437	Horror
6582	Action
6582	Comedy
6582	Crime
6582	Thriller
100498	Action
100498	Crime
100498	Thriller
4531	Action
26322	Action
26322	Crime
26322	Drama
5582	Adventure
5582	Comedy
59594	Comedy
59594	Crime
59594	Thriller
7782	Action
7782	Drama
78679	Crime
78679	Drama
78679	Thriller
78679	Western
6280	Action
6280	Crime
6280	Drama
6280	Thriller
5096	Comedy
61289	Action
61289	Western
81535	Horror
81535	Mystery
81535	Thriller
93563	Action
93563	Sci-Fi
93563	Thriller
9	Action
4415	Comedy
2457	Action
2457	Comedy
3771	Action
3771	Adventure
3771	Fantasy
4224	Action
4224	Thriller
4947	Action
4207	Action
4207	Adventure
4207	War
4104	Comedy
75395	Drama
75395	Horror
75395	Thriller
3387	Comedy
3387	Mystery
5438	Action
5438	Comedy
5357	Adventure
6394	Western
1498	Drama
1498	Romance
3197	Action
3197	Crime
3197	Romance
3197	Thriller
4496	Film-Noir
4496	Mystery
4496	Thriller
1447	Crime
52460	Action
52460	Adventure
52460	Drama
52460	Thriller
52460	War
80139	Comedy
80139	Documentary
6723	Action
694	Action
694	Crime
694	Drama
3145	Drama
79879	Action
79879	Horror
79879	Thriller
5638	Action
5638	Adventure
5638	Fantasy
5638	Sci-Fi
548	Action
548	Mystery
548	Thriller
5382	Comedy
3394	Comedy
3394	Romance
42946	Action
42946	Comedy
4714	Comedy
4215	Comedy
26842	Action
26842	Adventure
26842	Comedy
26842	Drama
7790	Animation
7790	Children
7790	Comedy
6424	Comedy
6424	Crime
6424	Mystery
6424	Romance
79684	Comedy
79684	Drama
7307	Action
7307	Adventure
7307	Drama
7307	War
88932	Horror
88932	Thriller
4203	Action
4203	Crime
4203	Drama
1018	Children
1018	Comedy
1018	Mystery
4265	Action
4265	Thriller
4401	Action
4401	Comedy
4401	Romance
544	Action
544	Crime
479	Action
479	Crime
479	Thriller
4709	Comedy
4709	Musical
4709	Western
6812	Action
6812	Comedy
6812	Thriller
2806	Comedy
2806	Thriller
82095	Sci-Fi
82095	Thriller
688	Action
688	Adventure
688	Comedy
688	War
5361	Adventure
4767	Comedy
4767	Horror
36850	Action
36850	Comedy
36850	Crime
36850	Thriller
4756	Action
4756	Adventure
4756	Drama
4756	Romance
85259	Animation
85259	Children
26181	Action
26181	Western
84942	Action
84942	Fantasy
84942	Thriller
3946	Action
3946	Drama
3946	Thriller
60832	Crime
60832	Horror
60832	Thriller
27922	Comedy
27922	Documentary
70361	Action
70361	Thriller
2815	Action
2815	War
8534	Adventure
8534	Children
8534	Drama
88345	Animation
88345	Comedy
33463	Adventure
33463	Animation
33463	Children
33463	Comedy
33463	Fantasy
85316	Animation
85316	Children
48059	Animation
48059	Children
48059	Comedy
48059	Drama
77798	Fantasy
77798	Horror
77798	Thriller
100108	Crime
100108	Thriller
4929	Comedy
4589	Drama
4589	Musical
4589	Mystery
6067	Comedy
6067	Crime
83374	Action
83374	Fantasy
83374	Western
7259	Drama
7259	Musical
4771	Drama
5927	Comedy
5927	Drama
5927	Musical
5927	Romance
4442	Action
4442	Comedy
4442	Drama
27619	Adventure
27619	Animation
27619	Children
27619	Comedy
5246	Action
5246	Comedy
8529	Comedy
8529	Drama
8529	Romance
1693	Drama
1693	Mystery
6893	Action
6893	Comedy
6893	Crime
52245	Comedy
52245	Romance
3298	Crime
3298	Drama
3298	Thriller
5319	Crime
5319	Thriller
4616	Drama
376	Action
376	Thriller
719	Comedy
2745	Drama
47644	Drama
3812	Comedy
4621	Comedy
4621	Romance
8866	Comedy
8866	Romance
1963	Comedy
1963	Crime
94	Comedy
94	Drama
94	Romance
14	Drama
8033	Comedy
8033	Crime
8033	Romance
4866	Action
26528	Children
26528	Drama
27397	Crime
27397	Drama
27397	Mystery
27397	Thriller
27397	War
4383	Crime
4383	Drama
4383	Mystery
4383	Thriller
45726	Comedy
68194	Drama
65135	Comedy
3513	Drama
3513	Thriller
1290	Drama
1290	Romance
3339	War
3594	Drama
3594	Musical
61986	Western
3270	Comedy
3270	Drama
3270	Romance
3618	Comedy
3618	Crime
2205	Comedy
2205	Romance
4091	Comedy
4091	Romance
1840	Drama
8010	Drama
1488	Action
1488	Drama
1488	Thriller
34552	Drama
34552	Romance
74152	Comedy
74152	Documentary
26294	Comedy
26294	Western
7217	Crime
7217	Drama
7217	Film-Noir
7217	Romance
7217	Thriller
27408	Drama
27408	Thriller
7003	Comedy
7003	Drama
7003	Mystery
7003	Sci-Fi
7003	Thriller
25826	Comedy
25826	Romance
5607	Comedy
5607	Drama
7122	Comedy
7122	Drama
7122	War
6244	Drama
2563	Drama
2372	Comedy
3720	Drama
31528	Action
31528	Adventure
31528	Drama
31528	War
48161	Drama
51357	Crime
51357	Drama
51357	Thriller
50064	Drama
50064	Mystery
50064	Thriller
5653	Western
5732	Thriller
3614	Comedy
3614	Romance
490	Thriller
1150	Drama
26249	Comedy
26249	Western
4393	Drama
3519	Action
3519	Drama
3519	War
4466	Action
4466	Crime
4466	Drama
371	Comedy
371	Drama
27109	Action
27109	Crime
27109	Drama
27109	Thriller
2261	Comedy
55895	Drama
55895	Film-Noir
55895	Thriller
3769	Action
2185	Thriller
49412	Comedy
49412	Crime
49412	Romance
6345	Comedy
6345	Drama
6345	Musical
26413	Action
26413	Comedy
27802	Action
27802	Crime
27802	Drama
27802	Thriller
6422	Drama
6422	War
6422	Western
8795	Action
8795	Adventure
8795	Drama
8795	War
7899	Action
49688	Action
49688	Drama
49688	War
2187	Mystery
2187	Romance
2187	Thriller
6387	Action
6387	Comedy
6387	Crime
6387	Thriller
27432	Drama
4409	Comedy
4409	Drama
4409	Mystery
4409	Thriller
5721	Drama
3045	Comedy
3045	Drama
62803	Action
7581	Drama
7093	Comedy
44100	Drama
44100	Romance
8190	Comedy
8190	Drama
8190	War
26464	Action
26464	Crime
26464	Drama
26770	Drama
4690	Crime
4690	Musical
4772	Drama
2682	Drama
6454	Drama
6478	Comedy
6478	Western
26812	Drama
5447	Drama
8805	Comedy
8805	Crime
5497	Adventure
5497	Comedy
5497	Sci-Fi
2280	Crime
53919	Adventure
8732	Drama
7250	Comedy
8056	Crime
8056	Drama
8056	Mystery
26170	Crime
26170	Drama
6519	Comedy
2829	Comedy
26614	Action
26614	Adventure
26614	Drama
26614	Mystery
26614	Thriller
8910	Comedy
94959	Comedy
94959	Drama
94959	Romance
4019	Drama
104841	Action
104841	Sci-Fi
91542	Action
91542	Adventure
91542	Comedy
91542	Crime
91542	Mystery
91542	Thriller
97921	Comedy
97921	Drama
106782	Comedy
106782	Crime
106782	Drama
2707	Thriller
5608	Drama
5608	Thriller
91077	Comedy
91077	Drama
64034	Drama
64034	War
77658	Documentary
68073	Comedy
68073	Drama
98154	Drama
98154	War
53318	Comedy
53318	Drama
53318	Romance
1873	Crime
1873	Drama
1873	Romance
1873	War
678	Drama
678	Thriller
97923	Drama
6663	Comedy
6663	Crime
6461	Drama
6461	Western
95088	Comedy
95088	Drama
94070	Comedy
94070	Drama
47491	Comedy
47491	Drama
100714	Drama
100714	Romance
2618	Comedy
72554	Action
72554	Drama
8012	Comedy
8012	Drama
106766	Drama
69849	Drama
69849	War
3079	Comedy
3079	Drama
3079	Romance
77846	Crime
77846	Drama
613	Drama
613	Romance
7505	Drama
7505	Horror
7505	Mystery
760	Drama
760	War
93040	Documentary
93040	War
32840	Animation
7216	Crime
7216	Drama
7216	Film-Noir
7216	Thriller
108583	Comedy
2585	Drama
2585	Romance
95858	Animation
95858	Children
95858	Comedy
33312	Comedy
33312	Musical
4470	Drama
82143	Documentary
5404	Drama
5404	Romance
8191	Drama
8982	Drama
27033	Drama
27033	Horror
27033	Mystery
65612	Adventure
65612	Drama
42163	Comedy
42163	Documentary
26810	Drama
6357	Comedy
6357	Musical
6357	Romance
105954	Action
105954	Adventure
105954	Drama
85394	Documentary
4500	Comedy
4500	Drama
8485	Adventure
8485	Drama
8485	Romance
77854	Comedy
77854	Documentary
6041	Drama
6368	Documentary
42900	Comedy
42900	Crime
42900	Drama
42900	Thriller
95654	Animation
95654	Children
4555	Comedy
4555	Drama
4555	Romance
48165	Drama
3096	Comedy
84273	Documentary
81731	Drama
81731	Romance
81731	Thriller
74791	Animation
51127	Documentary
32562	Animation
32562	Comedy
32562	Drama
8999	Documentary
58554	Drama
101106	Documentary
8755	Documentary
39768	Comedy
39768	Drama
39768	Musical
39768	Romance
39768	War
26616	Adventure
26616	Drama
3717	Action
3717	Crime
3510	Drama
3510	Thriller
805	Drama
805	Thriller
1093	Drama
543	Comedy
543	Romance
543	Thriller
3186	Drama
350	Drama
350	Mystery
350	Thriller
6104	Comedy
6187	Crime
6187	Drama
6187	Thriller
3980	Drama
4161	Action
4161	Comedy
4954	Comedy
4954	Crime
4880	Drama
4728	Comedy
39444	Comedy
39444	Drama
52319	Action
52319	Adventure
52319	Drama
52319	War
1892	Thriller
1483	Drama
1483	Thriller
31225	Drama
51091	Drama
42011	Comedy
42011	Crime
3893	Comedy
3893	Crime
3893	Drama
3893	Romance
3893	Thriller
5108	Crime
5108	Drama
5108	Thriller
2025	Drama
2025	Romance
46967	Comedy
46967	Fantasy
46967	Mystery
5955	Drama
27674	Comedy
27674	Crime
27674	Drama
27674	Mystery
27674	Thriller
4974	Comedy
73266	Comedy
73266	Drama
73266	Romance
7618	Drama
2718	Comedy
81537	Comedy
2296	Comedy
39427	Thriller
7366	Comedy
7366	Drama
7366	Romance
7773	Drama
1616	Action
1616	Thriller
1616	War
40614	Drama
40614	Thriller
3512	Drama
3512	Romance
637	Comedy
30846	Crime
30846	Drama
30846	Thriller
6322	Crime
6322	Thriller
3053	Drama
3053	War
7161	Children
7161	Comedy
3992	Drama
3992	Romance
3992	War
6223	Comedy
6223	Crime
6223	Drama
78218	Drama
78218	Thriller
78349	Mystery
78349	Thriller
5421	Drama
5074	Comedy
5074	Drama
2691	Drama
4450	Crime
4450	Drama
4450	Thriller
4951	Adventure
4951	Drama
4951	Thriller
2390	Comedy
7382	Drama
7382	Mystery
7382	Thriller
58301	Drama
58301	Thriller
3484	Thriller
26	Drama
5298	Comedy
5298	Romance
6163	Romance
6163	Thriller
53189	Comedy
4640	Action
4640	Crime
4640	Thriller
7377	Crime
7377	Drama
26386	Comedy
26386	Thriller
851	Drama
1658	Romance
1658	Thriller
5137	Documentary
4815	Drama
5685	Comedy
5685	Drama
7150	Comedy
2282	Comedy
2282	Drama
782	Drama
782	Thriller
347	Drama
347	Film-Noir
347	Romance
1487	Drama
1487	Musical
4478	Comedy
4478	Drama
7541	Comedy
7541	Romance
3525	Comedy
86	Action
86	Adventure
86	Drama
3185	Drama
69140	Crime
69140	Drama
69140	Horror
69140	Thriller
6868	Crime
6868	Drama
6868	Mystery
6868	Thriller
3554	Drama
3554	Romance
51037	Drama
51037	Mystery
51037	Thriller
27391	Crime
27391	Drama
58078	Crime
58078	Drama
58078	Romance
58078	Thriller
57353	Crime
57353	Drama
6159	Drama
6159	Romance
33893	Comedy
33893	Crime
33893	Thriller
6598	Documentary
8862	Comedy
8862	Drama
6710	Comedy
6710	Drama
6710	Romance
6750	Comedy
6750	Drama
6750	Romance
2443	Drama
2443	Romance
6288	Crime
6288	Drama
365	Drama
8918	Comedy
8918	Crime
8918	Drama
4248	Comedy
3915	Drama
1480	Drama
1480	Thriller
2883	Comedy
2883	Drama
8955	Crime
8955	Drama
8955	Thriller
6341	Drama
6816	Comedy
41724	Documentary
4646	Comedy
4646	Drama
818	Comedy
7199	Comedy
7199	Drama
6327	Documentary
7030	Drama
77843	Thriller
2907	Comedy
2558	Comedy
2558	Romance
2583	Comedy
2583	Drama
4774	Comedy
4774	Crime
4146	Drama
4146	Mystery
4146	Romance
848	Drama
7620	Comedy
7620	Drama
27491	Horror
27491	Mystery
27491	Thriller
27828	Action
27828	Crime
27828	Drama
27828	Thriller
27022	Action
27022	Crime
27022	Thriller
2166	Crime
2166	Drama
2166	Romance
2166	Thriller
5095	Comedy
5095	Crime
1007	Children
1007	Comedy
1007	Western
3858	Comedy
5134	Comedy
5134	Drama
4765	Drama
2639	Drama
50447	Drama
50447	Mystery
50447	Thriller
47394	Action
47394	Comedy
47394	Crime
47394	Thriller
26491	Comedy
26491	Romance
26491	War
3943	Comedy
567	Comedy
567	Drama
1631	Action
1631	Thriller
1484	Comedy
1484	Drama
1484	Mystery
1484	Romance
4808	Mystery
4808	Thriller
57	Drama
3892	Horror
7933	Comedy
117	Crime
117	Drama
74370	Horror
74370	Thriller
2169	Comedy
6991	Adventure
6991	Drama
6991	Romance
80928	Comedy
80928	Documentary
48883	Crime
48883	Drama
48883	Mystery
48883	Thriller
43419	Action
43419	Comedy
43419	Crime
43419	Western
6614	Comedy
6614	Crime
27689	Action
27689	Crime
27689	Thriller
893	Drama
2170	Action
2170	Comedy
4373	Comedy
3564	Children
3564	Comedy
6885	Crime
6885	Drama
6885	Mystery
6885	Romance
6885	Thriller
3078	Drama
31807	Drama
31807	Film-Noir
31807	Thriller
5080	Comedy
2727	Crime
2727	Film-Noir
3502	Drama
4153	Comedy
4153	Fantasy
4153	Romance
7340	Comedy
2725	Drama
6374	Comedy
6012	Comedy
6012	Romance
78	Action
78	Crime
78	Drama
78	Thriller
3115	Drama
8956	Drama
6948	Documentary
3130	Comedy
3130	Crime
3130	Drama
36477	Comedy
36477	Drama
36477	Romance
81516	Adventure
81516	Drama
81516	Horror
81516	Mystery
449	Comedy
2374	Comedy
2374	Drama
7753	Drama
2435	Drama
26875	Crime
26875	Film-Noir
26875	Mystery
26875	Thriller
3055	Thriller
7019	Comedy
7019	Drama
58223	Drama
4585	Comedy
55020	Comedy
4898	Comedy
4898	Crime
4898	Mystery
4898	Thriller
3557	Mystery
3557	Thriller
74740	Mystery
74740	Thriller
82041	Horror
8533	Drama
8533	Romance
4816	Comedy
4025	Comedy
4025	Crime
4901	Action
4901	Crime
4901	Drama
4901	Thriller
2539	Comedy
266	Drama
266	Romance
266	War
266	Western
3617	Comedy
2605	Crime
2605	Thriller
111759	Action
111759	Sci-Fi
277	Drama
54190	Drama
54190	Fantasy
54190	Musical
54190	Romance
802	Drama
802	Romance
56587	Comedy
56587	Drama
1619	Adventure
1619	Drama
1619	War
6287	Comedy
56949	Comedy
56949	Romance
64716	Drama
1513	Comedy
147	Drama
2724	Comedy
2724	Romance
37731	Crime
37731	Drama
4823	Comedy
4823	Romance
106916	Crime
106916	Drama
69406	Comedy
69406	Romance
420	Action
420	Comedy
420	Crime
420	Thriller
60126	Action
60126	Comedy
7151	Drama
7151	Romance
282	Drama
3534	Drama
7285	Drama
5	Comedy
104879	Drama
104879	Mystery
104879	Thriller
56941	Comedy
56941	Drama
56941	Romance
8530	Drama
8530	Romance
88	Comedy
101864	Action
101864	Adventure
101864	Sci-Fi
2688	Crime
2688	Drama
2688	Mystery
2688	Thriller
8969	Comedy
8969	Drama
8969	Romance
86880	Action
86880	Adventure
86880	Fantasy
92420	Action
92420	Sci-Fi
92420	Thriller
73323	Action
73323	Crime
73323	Mystery
1753	Comedy
5380	Comedy
5380	Drama
5380	Romance
94777	Action
94777	Comedy
94777	Sci-Fi
252	Comedy
252	Romance
765	Comedy
765	Drama
55872	Drama
55872	Musical
77866	Action
77866	Adventure
77866	Drama
77866	Romance
77866	War
79592	Action
79592	Comedy
106918	Adventure
106918	Comedy
106918	Drama
1735	Drama
1735	Romance
74324	Drama
96811	Crime
96811	Drama
96811	Thriller
65230	Comedy
65230	Drama
1665	Comedy
8596	Comedy
8596	Crime
85881	Comedy
85881	Drama
3259	Adventure
3259	Drama
3259	Romance
99149	Drama
99149	Musical
99149	Romance
58154	Drama
58154	Romance
2269	Drama
2269	Romance
4677	Comedy
4677	Crime
103341	Action
103341	Comedy
103341	Sci-Fi
6367	Comedy
6367	Romance
47640	Comedy
58162	Comedy
58162	Romance
30850	Drama
102407	Drama
103980	Drama
87520	Action
87520	Adventure
87520	Sci-Fi
87520	War
88405	Comedy
88405	Romance
80693	Comedy
80693	Drama
3261	Comedy
3261	Drama
3261	Romance
48412	Action
48412	Adventure
48412	Drama
44004	Comedy
44004	Romance
2146	Drama
2146	Romance
8948	Comedy
8948	Drama
8948	Romance
5900	Comedy
5900	Crime
62293	Drama
62293	Romance
71466	Comedy
71466	Drama
73015	Comedy
73015	Romance
101525	Crime
101525	Drama
65	Comedy
762	Comedy
762	Crime
49130	Comedy
49130	Drama
49130	Romance
82167	Comedy
82167	Drama
82167	Romance
1727	Drama
1727	Romance
49793	Drama
4487	Drama
4487	Romance
102993	Comedy
102993	Drama
34336	Comedy
34336	Romance
80126	Drama
80126	Thriller
118696	Adventure
118696	Fantasy
30848	Drama
83349	Action
83349	Comedy
83349	Crime
83349	Fantasy
83349	Thriller
39869	Drama
42728	Drama
42728	Romance
59258	Comedy
49280	Drama
8582	Documentary
8582	War
47970	Comedy
47970	Drama
45062	Crime
45062	Drama
45062	Thriller
5016	Drama
96728	Drama
99007	Comedy
99007	Horror
99007	Romance
3243	Comedy
89039	Drama
89039	Romance
89039	Sci-Fi
85788	Fantasy
85788	Horror
85788	Thriller
3952	Drama
3952	Thriller
62113	Comedy
2236	Drama
95873	Comedy
95873	Fantasy
95873	Romance
54276	Comedy
54276	Drama
54276	Romance
70567	Drama
70567	Romance
20	Action
20	Comedy
20	Crime
20	Drama
20	Thriller
2151	Comedy
33138	Adventure
33138	Comedy
33138	Drama
94677	Comedy
80839	Adventure
80839	Drama
8836	Drama
8836	Romance
8836	Thriller
2416	Comedy
79428	Comedy
8943	Comedy
8943	Drama
43836	Adventure
43836	Comedy
43836	Crime
56389	Drama
56389	Romance
42007	Comedy
42007	Drama
42007	Romance
91653	Comedy
91653	Drama
45440	Comedy
45440	Drama
80860	Comedy
80860	Romance
89085	Drama
89085	Thriller
55245	Comedy
55245	Romance
58156	Comedy
85367	Comedy
85367	Romance
65585	Comedy
65585	Romance
8800	Romance
8800	Sci-Fi
94780	Action
94780	Adventure
94780	Drama
27816	Action
27816	Adventure
27816	Drama
27816	War
74450	Comedy
74450	Romance
48560	Comedy
48560	Drama
52694	Comedy
2497	Romance
91126	Drama
91126	War
5107	Drama
5107	War
47950	Crime
47950	Drama
47950	Mystery
47950	Thriller
77837	Drama
78316	Drama
78316	Romance
95309	Comedy
95309	Drama
95309	Romance
6768	Drama
74624	Adventure
74624	Drama
74624	Romance
540	Thriller
72741	Drama
27871	Drama
55732	Comedy
55732	Drama
55286	Drama
55286	Romance
81512	Drama
81512	Fantasy
70862	Documentary
80166	Comedy
80166	Romance
8915	Drama
8809	Comedy
8809	Romance
47725	Comedy
47725	Drama
47725	Fantasy
47725	Romance
51088	Comedy
111622	Comedy
111622	Romance
83976	Comedy
83976	Drama
61250	Comedy
75813	Comedy
75813	Crime
75813	Drama
75813	Thriller
93740	Comedy
93740	Drama
93740	Romance
7701	Comedy
7701	Romance
69436	Adventure
69436	Comedy
65596	Action
65596	Crime
65596	Drama
65596	Thriller
2676	Drama
2676	Thriller
91325	Drama
34164	Comedy
34164	Drama
5506	Crime
5506	Drama
5506	Mystery
5506	Thriller
4727	Drama
4727	Romance
4727	War
97870	Drama
107348	Comedy
7352	Comedy
7352	Drama
7352	Romance
103539	Comedy
103539	Drama
103539	Romance
87298	Comedy
87298	Drama
93512	Comedy
93512	Drama
91974	Action
91974	Fantasy
91974	Horror
48326	Drama
105211	Comedy
105211	Drama
105211	Romance
33826	Comedy
33826	Drama
74688	Drama
74688	Romance
74688	War
892	Comedy
892	Drama
892	Romance
71668	Comedy
71668	Romance
101088	Drama
101088	Mystery
101088	Thriller
70984	Comedy
57526	Crime
57526	Thriller
91978	Crime
91978	Thriller
94266	Comedy
94266	Romance
2862	Drama
110882	Drama
90719	Drama
31114	Comedy
31114	Drama
76079	Drama
76079	Thriller
7440	Documentary
86628	Action
86628	Crime
101741	Crime
101741	Thriller
5994	Drama
5994	Romance
103048	Comedy
82534	Drama
33358	Comedy
33358	Drama
886	Action
886	Comedy
886	Crime
91079	Drama
91079	Romance
54732	Comedy
3528	Drama
3528	Romance
6884	Crime
6884	Drama
6884	Thriller
74488	Drama
74488	Fantasy
74488	Romance
48416	Comedy
48416	Crime
6222	Drama
79073	Documentary
276	Comedy
276	Romance
6215	Drama
64032	Comedy
5625	Drama
5625	Romance
65802	Action
65802	Comedy
65802	Crime
3251	Drama
3251	Mystery
96751	Drama
96751	Thriller
122	Comedy
122	Romance
3824	Drama
3824	Romance
48262	Documentary
97936	Drama
80864	Comedy
80864	Romance
77328	Crime
77328	Drama
77328	Mystery
77328	Thriller
73929	Action
73929	Fantasy
73929	Horror
73929	Thriller
93270	Comedy
85397	Fantasy
85397	Horror
85397	Mystery
85397	Thriller
86293	Comedy
65037	Drama
100	Drama
100	Thriller
46772	Comedy
48342	Comedy
48342	Drama
48342	Romance
6545	Drama
6545	Romance
77330	Crime
77330	Drama
77330	Mystery
7227	Comedy
6997	Crime
6997	Drama
99117	Drama
80939	Drama
105593	Comedy
105593	Crime
105593	Drama
109895	Comedy
3051	Comedy
3051	Drama
88950	Drama
55278	Drama
55278	Mystery
55278	Thriller
43914	Drama
76054	Documentary
76054	Drama
100244	Drama
90645	Drama
38538	Drama
1390	Comedy
77359	Crime
77359	Drama
77359	Mystery
70344	Comedy
70344	Drama
47261	Fantasy
47261	Mystery
47261	Thriller
93766	Action
93766	Adventure
93766	Fantasy
2882	Drama
95307	Comedy
95307	Drama
95307	Musical
8813	Drama
49666	Drama
49666	Fantasy
49666	Romance
100487	Drama
100487	Fantasy
100487	Romance
62577	Drama
95135	Comedy
95135	Drama
41769	Comedy
41769	Drama
41769	Romance
100390	Comedy
100390	Crime
54094	Comedy
54094	Drama
103075	Crime
103075	Horror
103075	Thriller
53988	Drama
31867	Action
31867	Comedy
96314	Comedy
96314	Drama
96314	Romance
89190	Action
89190	Adventure
89190	Fantasy
83293	Documentary
5817	Drama
5817	War
82053	Comedy
82053	Crime
518	Comedy
2961	Comedy
2961	Drama
60939	Comedy
60939	Drama
56001	Drama
56001	Romance
436	Drama
436	Thriller
83302	Drama
83302	Romance
88954	Comedy
191	Drama
191	Romance
2799	Comedy
56671	Comedy
56671	Drama
2996	Drama
99750	Crime
99750	Drama
99750	Thriller
104881	Drama
104881	Thriller
90914	Action
90914	Drama
82152	Drama
82152	Fantasy
82152	Romance
112421	Comedy
112421	Drama
112421	Mystery
4595	Drama
72228	Drama
67223	Drama
70687	Comedy
70687	Documentary
70687	Drama
70687	Romance
3120	Comedy
78774	Comedy
78774	Drama
3553	Drama
3553	Thriller
62137	Drama
62137	Romance
113829	Comedy
113829	Drama
113829	Romance
409	Crime
409	Drama
4031	Drama
4031	Romance
4031	Western
91323	Comedy
71325	Comedy
71325	Drama
71325	Romance
91571	Drama
91571	Thriller
94953	Comedy
84242	Drama
339	Comedy
339	Romance
4701	Action
4701	Comedy
7149	Comedy
7149	Drama
7149	Romance
7347	Mystery
7347	Thriller
55830	Comedy
51084	Comedy
51084	Romance
3155	Drama
3155	Romance
7155	Comedy
2598	Comedy
42197	Comedy
42197	Crime
7060	Drama
7060	Musical
7572	Drama
1457	Comedy
1457	Drama
1457	Romance
2414	Action
2414	Adventure
2414	Children
2414	Fantasy
2414	Mystery
2414	Thriller
6266	Comedy
6266	Drama
6266	Romance
6832	Drama
7362	Crime
7362	Drama
7362	Thriller
27020	Drama
27020	Romance
3985	Drama
3985	War
351	Comedy
351	Drama
351	Romance
79	Drama
79	Thriller
7101	Comedy
7101	Romance
31162	Comedy
31162	Drama
84847	Comedy
84847	Drama
84847	Romance
1422	Crime
1422	Drama
1422	Mystery
1422	Thriller
289	Comedy
289	Romance
2290	Comedy
2290	Drama
7395	Comedy
7395	Drama
27373	Drama
7714	Drama
7714	Musical
7714	Romance
6100	Comedy
6100	Romance
2442	Drama
31903	Drama
31903	Romance
7781	Comedy
537	Drama
2875	Drama
2875	Mystery
2875	Romance
5111	Drama
5111	Thriller
4628	Comedy
4628	Drama
1821	Comedy
1821	Romance
6584	Adventure
6584	Comedy
6584	Crime
6584	Thriller
89030	Comedy
89030	Horror
218	Comedy
218	Drama
766	Drama
5472	Children
5472	Drama
5472	Musical
1399	Drama
3529	Crime
3529	Thriller
25971	Drama
25971	Romance
2891	Comedy
4392	Comedy
4392	Drama
4392	Fantasy
4392	Romance
3230	Thriller
5450	Comedy
5450	Drama
5450	Romance
2520	Drama
43677	Drama
43677	War
6992	Comedy
6992	Drama
4562	Comedy
4562	Mystery
3712	Comedy
195	Comedy
195	Drama
195	Romance
804	Comedy
804	Romance
6201	Drama
6201	Romance
4080	Comedy
6961	Drama
26745	Comedy
26745	Drama
26745	Romance
26562	Drama
26395	Comedy
4126	Drama
6850	Comedy
6850	Drama
7179	Drama
7179	Romance
2736	Comedy
5372	Musical
5372	Western
26782	Drama
26782	Musical
6265	Comedy
26695	Drama
3206	Romance
8365	Drama
40973	Action
40973	Adventure
40973	Drama
40973	War
185	Action
185	Crime
185	Thriller
7325	Action
7325	Comedy
7325	Crime
7325	Thriller
27815	Drama
2485	Comedy
2485	Romance
4958	Action
4958	Drama
4958	War
5957	Comedy
5957	Romance
3968	Comedy
2496	Comedy
2496	Romance
